facility_id,readm_ratio_readm_30_ami_hrrp,readm_ratio_readm_30_cabg_hrrp,readm_ratio_readm_30_copd_hrrp,readm_ratio_readm_30_hf_hrrp,readm_ratio_readm_30_hip_knee_hrrp,readm_ratio_readm_30_pn_hrrp,readm_predicted_readm_30_ami_hrrp,readm_predicted_readm_30_cabg_hrrp,readm_predicted_readm_30_copd_hrrp,readm_predicted_readm_30_hf_hrrp,readm_predicted_readm_30_hip_knee_hrrp,readm_predicted_readm_30_pn_hrrp,readm_expected_readm_30_ami_hrrp,readm_expected_readm_30_cabg_hrrp,readm_expected_readm_30_copd_hrrp,readm_expected_readm_30_hf_hrrp,readm_expected_readm_30_hip_knee_hrrp,readm_expected_readm_30_pn_hrrp,readm_count_readm_30_ami_hrrp,readm_count_readm_30_cabg_hrrp,readm_count_readm_30_copd_hrrp,readm_count_readm_30_hf_hrrp,readm_count_readm_30_hip_knee_hrrp,readm_count_readm_30_pn_hrrp
150126,0.9635,0.9533,0.939,1.0096,1.2117,1.004,13.5862,10.0369,17.0597,19.7548,6.8525,16.3826,14.1012,10.5288,18.1677,19.5665,5.6553,16.3174,25.0,,23.0,105.0,,83.0
150128,0.9905,,1.0158,0.9664,0.9598,1.0643,12.6995,,19.5451,19.8234,6.1279,15.9781,12.8208,,19.2419,20.5126,6.3844,15.0133,14.0,,26.0,77.0,,50.0
150133,,,1.0364,0.9674,,1.032,,,16.5985,18.5439,,16.1738,,,16.016,19.1683,,15.6722,,,12.0,21.0,,33.0
150146,,,0.981,1.012,,1.0843,,,18.777,18.5588,,16.3397,,,19.141,18.3378,,15.069,,,,17.0,,19.0
150150,,,0.9972,0.9594,,1.1035,,,19.3029,18.9952,,16.3214,,,19.3571,19.7983,,14.7899,,,,,,18.0
150153,0.8978,0.9241,,0.9073,,,10.8614,9.5139,,16.6748,,,12.0979,10.2957,,18.3781,,,44.0,29.0,,48.0,,
150157,,,0.989,0.9592,,1.0072,,,18.5222,17.1441,,15.3706,,,18.7275,17.8739,,15.2613,,,,13.0,,18.0
150158,0.9692,,0.9238,0.9542,1.2676,0.9718,12.456,,17.1698,19.751,8.4248,16.6495,12.8519,,18.5858,20.6985,6.6464,17.132,14.0,,,75.0,,70.0
150160,,,,,0.6642,,,,,,3.0393,,,,,,4.576,,,,,,13.0,
150161,1.0043,,1.0033,1.044,,0.8495,11.399,,17.0031,19.763,,12.9544,11.35,,16.947,18.9299,,15.2494,,,,45.0,,32.0
150162,1.0283,1.0758,1.0067,0.9321,,1.0302,13.2813,10.5461,18.9427,18.998,,17.5201,12.9156,9.8033,18.8161,20.3829,,17.0067,39.0,14.0,31.0,145.0,,183.0
150165,1.0608,,1.0003,1.0966,0.9996,1.0573,14.5798,,18.8865,22.6711,6.6806,16.9445,13.7441,,18.8804,20.674,6.683,16.0265,,,14.0,62.0,,29.0
150166,,,,,0.8787,,,,,,3.6047,,,,,,4.1021,,,,,,,
150168,,,,,0.9093,,,,,,5.855,,,,,,6.4394,,,,,,,
150169,,,0.9691,1.0578,0.7973,0.9525,,,18.5881,20.579,4.3777,14.2639,,,19.18,19.455,5.4904,14.9759,,,22.0,58.0,,44.0
150173,1.0261,0.9591,0.9546,0.9769,1.0502,0.9443,13.2783,10.438,18.8205,19.4004,5.5917,15.457,12.9403,10.883,19.7151,19.8599,5.3244,16.3682,26.0,,24.0,86.0,,90.0
150177,,,,,0.9531,,,,,,6.2298,,,,,,6.5361,,,,,,,
150181,,,,1.0014,0.951,0.9687,,,,18.6511,4.6111,13.9011,,,,18.6254,4.8487,14.351,,,,,,
150183,,,0.9734,0.9778,,0.9826,,,12.4162,17.186,,12.6919,,,12.7558,17.5763,,12.9167,,,,12.0,,15.0
160001,,,0.9652,1.034,,0.9483,,,12.1251,16.669,,12.3023,,,12.5621,16.1201,,12.9734,,,,17.0,,12.0
160013,,,0.9641,0.9701,,0.9514,,,17.9325,18.2622,,13.7477,,,18.601,18.8243,,14.4502,,,,11.0,,13.0
160016,0.892,,0.9709,0.9553,,0.9708,10.6348,,16.604,17.7431,,14.5875,11.9218,,17.101,18.5732,,15.0269,,,,42.0,,30.0
160028,1.0079,,,1.0304,,0.9334,11.7083,,,20.4296,,15.1769,11.6163,,,19.8275,,16.2604,,,,32.0,,13.0
160029,1.0135,,1.0109,1.0729,0.785,0.9963,10.9287,,17.8093,19.1225,5.1511,14.1283,10.7831,,17.6165,17.8239,6.5617,14.1813,20.0,,17.0,75.0,,42.0
160030,0.8862,,0.9478,1.014,0.8908,0.9818,10.3808,,14.3247,17.7213,5.7552,13.0904,11.7138,,15.1139,17.477,6.4606,13.3327,14.0,,16.0,91.0,,50.0
160032,,,,0.9043,,0.8996,,,,16.5091,,13.4531,,,,18.2565,,14.9549,,,,,,
160033,0.9647,1.082,1.139,1.1371,1.072,0.9945,13.5034,10.0011,19.3034,21.9698,6.0361,14.9883,13.9968,9.243,16.9472,19.3217,5.6305,15.0715,38.0,,57.0,154.0,13.0,108.0
160040,,,,,0.8372,,,,,,4.1015,,,,,,4.8988,,,,,,,
160045,0.9786,0.9949,1.0687,0.9254,0.9875,1.0827,11.4736,9.4025,17.7861,16.5284,6.3368,15.9701,11.7243,9.4505,16.6428,17.8602,6.4169,14.7503,26.0,12.0,32.0,103.0,,84.0
160047,0.9247,,0.9878,0.9787,1.0308,0.9761,10.883,,17.7811,19.4662,5.6735,15.2244,11.7697,,18.0002,19.8893,5.5039,15.5978,,,16.0,51.0,,36.0
160057,0.9352,,0.9213,0.9726,1.1068,0.9265,11.3344,,15.9364,18.6512,5.8168,14.5867,12.1201,,17.2985,19.1761,5.2553,15.7439,13.0,,25.0,81.0,,52.0
160058,0.9705,0.9649,0.9769,0.9548,0.9644,0.9407,13.4022,9.4925,18.168,20.0693,6.8453,15.3797,13.8091,9.8379,18.5976,21.0191,7.0978,16.349,34.0,12.0,19.0,109.0,,37.0
160064,1.1019,0.9109,0.989,0.9841,1.0967,0.9262,13.3536,9.8619,18.7545,19.3546,7.0477,14.4483,12.1184,10.8262,18.9635,19.6681,6.4264,15.6003,40.0,,29.0,102.0,12.0,62.0
160067,0.9233,,0.9218,0.8853,0.8529,0.9281,11.9543,,15.5378,17.3052,4.0007,15.0644,12.947,,16.8558,19.5472,4.6908,16.2308,,,,19.0,,19.0
160069,0.9066,,0.9649,1.082,,0.8978,10.3528,,16.4296,18.6077,,12.6089,11.4191,,17.0274,17.1977,,14.0442,,,,43.0,,17.0
160079,1.0463,0.8812,0.9401,0.9132,0.8516,0.974,13.348,8.571,16.3471,16.6402,5.5728,14.6259,12.7573,9.7261,17.3887,18.2215,6.5437,15.0169,25.0,,24.0,66.0,,79.0
160080,0.994,,1.0245,0.9684,,0.9386,15.2661,,19.9742,19.9731,,15.466,15.3578,,19.4958,20.6257,,16.4773,,,23.0,39.0,,38.0
160082,1.0948,0.8132,0.9735,0.9495,0.8795,0.9676,12.3588,7.7599,15.8606,16.1647,4.2048,13.6168,11.2886,9.5429,16.2924,17.0239,4.7811,14.0726,81.0,,42.0,154.0,53.0,120.0
160083,0.8104,1.0539,0.979,0.8793,0.973,0.8689,9.6537,10.6186,17.1827,16.5621,5.5845,13.1476,11.9117,10.0755,17.5508,18.8357,5.7393,15.1316,40.0,40.0,33.0,112.0,,60.0
160089,0.9953,,,0.9612,,0.8966,16.3917,,,20.6526,,14.6429,16.4688,,,21.4869,,16.3321,,,,14.0,,
160104,1.0315,,0.9667,0.9685,1.0565,0.9799,11.4375,,16.5598,16.911,5.7385,14.2197,11.0885,,17.1305,17.4605,5.4315,14.5108,,,,14.0,,19.0
160110,1.0557,0.8946,0.9902,0.9796,1.0869,0.8731,13.2222,9.1231,16.1889,18.186,5.8527,13.1321,12.524,10.1981,16.3488,18.5643,5.385,15.0414,26.0,11.0,15.0,58.0,,37.0
160112,,,0.9687,1.0097,0.8304,1.0329,,,15.4263,18.1431,4.434,14.5435,,,15.9255,17.9684,5.3399,14.08,,,,23.0,,28.0
160117,0.9348,,1.0014,0.987,1.0064,1.0373,11.1419,,15.0102,16.6109,5.0737,13.249,11.9192,,14.9898,16.8299,5.0416,12.7726,,,,23.0,,25.0
160124,,,0.9707,1.0601,1.194,1.0518,,,14.4776,17.2366,5.8164,13.9039,,,14.9145,16.2598,4.8712,13.2194,,,,17.0,,23.0
160146,0.9906,,0.9215,0.888,,0.976,10.6135,,16.4519,16.3027,,14.4907,10.7143,,17.8542,18.3591,,14.8474,11.0,,,29.0,,51.0
160147,,,0.98,0.9769,,0.9643,,,17.8618,17.4457,,13.1026,,,18.2259,17.8578,,13.587,,,,,,
160153,0.9859,1.0316,0.9516,1.0015,0.7969,1.0556,13.2685,12.9203,18.3077,21.9239,7.0118,18.1551,13.4589,12.5247,19.2391,21.8916,8.7987,17.1988,16.0,,,49.0,,60.0
170006,0.9482,,0.99,0.9967,1.041,0.9438,12.9146,,14.2456,19.3287,3.776,14.5861,13.6197,,14.3894,19.3928,3.6271,15.4554,,,,16.0,,15.0
170009,,,,1.0567,,0.9406,,,,20.9119,,13.895,,,,19.7906,,14.7727,,,,21.0,,16.0
170012,0.89,0.9103,0.9517,0.9078,0.8845,0.8166,10.6268,9.7418,16.9716,16.8454,4.5225,11.9948,11.9408,10.7017,17.8335,18.5565,5.1131,14.688,11.0,,19.0,21.0,,25.0
170013,0.8556,0.9781,0.9208,0.9327,0.9622,1.0345,10.8484,10.7798,18.1545,19.2693,6.6348,17.6854,12.6795,11.0213,19.7167,20.6587,6.8952,17.0953,14.0,,13.0,57.0,,75.0
170014,,,0.9777,1.084,,1.091,,,18.8382,20.7531,,16.395,,,19.2677,19.1458,,15.027,,,,21.0,,31.0
170016,0.9236,1.1122,1.0523,0.9014,0.9912,0.9314,11.6633,11.6778,18.3502,17.185,5.5813,13.9229,12.6282,10.5001,17.4381,19.0656,5.6308,14.9482,14.0,,19.0,66.0,,47.0
170017,,,,,,1.0112,,,,,,12.8366,,,,,,12.6941,,,,,,
170020,0.8739,1.0128,1.0277,0.9287,1.1778,0.9066,10.4123,9.7423,19.1706,17.8125,7.253,14.2994,11.9149,9.6197,18.6535,19.1792,6.158,15.7734,14.0,,26.0,35.0,,58.0
170023,1.0029,,0.9636,0.9975,,1.0094,11.9523,,14.9468,18.6818,,15.2604,11.9176,,15.5116,18.7279,,15.1185,,,,20.0,,20.0
170027,,,0.9327,0.9924,0.5995,0.9327,,,15.8513,17.863,2.8529,13.7827,,,16.9956,17.9998,4.7591,14.7765,,,,,,
170040,0.8665,0.8382,1.01,0.9091,,1.0663,12.6846,9.8884,20.5177,20.0005,,19.8725,14.6392,11.7974,20.3142,22.0,,18.6367,21.0,13.0,34.0,211.0,,114.0
170049,0.9449,1.0293,0.9796,0.8681,,0.9515,11.5401,10.2714,17.7472,16.0079,,14.1021,12.2128,9.9795,18.1171,18.4404,,14.8212,16.0,,18.0,53.0,,53.0
170068,,,1.0019,0.959,1.284,1.0568,,,17.1568,16.8252,6.7395,15.7692,,,17.1246,17.5439,5.2487,14.9209,,,,,,24.0
170074,,,1.0066,0.9651,,1.0747,,,17.3763,16.9772,,14.7429,,,17.2617,17.591,,13.718,,,,,,15.0
170086,0.9654,0.9139,1.014,1.0153,1.0267,0.9521,11.9329,8.2326,17.5129,19.9344,6.0597,14.8041,12.3605,9.0083,17.2705,19.6331,5.9018,15.5497,35.0,,42.0,154.0,14.0,122.0
170103,,,0.9217,0.9757,0.8446,1.0398,,,17.0156,18.8098,5.0397,15.0957,,,18.4619,19.2784,5.9673,14.5185,,,,21.0,,24.0
170104,0.915,1.0386,0.9525,0.9428,1.1839,0.9675,10.6207,10.9248,17.6092,18.3725,6.1638,14.7689,11.6067,10.5187,18.4875,19.4873,5.2062,15.2652,,,20.0,88.0,11.0,69.0
170105,,,0.965,0.9881,,0.9352,,,15.0968,19.5626,,13.5836,,,15.6447,19.7989,,14.5241,,,,,,
170109,,,,,,0.9701,,,,,,11.9834,,,,,,12.3525,,,,,,
170120,,,0.9795,0.945,0.8838,0.8938,,,18.4154,18.5172,5.2665,14.9557,,,18.8008,19.5959,5.9592,16.7319,,,,,,
170122,0.9142,0.8686,1.0557,0.933,0.8838,0.9635,12.3581,9.7602,18.3365,19.1015,5.5156,15.8704,13.5182,11.2367,17.3682,20.4723,6.2408,16.4714,37.0,11.0,26.0,109.0,,114.0
170123,0.8423,0.8509,0.9497,0.9127,0.8785,0.9049,10.928,9.6997,16.8598,18.0495,5.3209,13.561,12.9742,11.4,17.7529,19.7769,6.0566,14.9863,40.0,13.0,21.0,105.0,,101.0
170137,1.0336,,0.9476,0.999,0.9434,0.9528,12.3531,,12.5255,17.2054,5.3009,13.5558,11.9514,,13.2178,17.2221,5.6189,14.2273,15.0,,,50.0,,50.0
170142,0.9381,,0.9676,0.8819,0.8813,0.9225,11.4902,,16.9233,17.117,5.0146,13.5287,12.2478,,17.4902,19.4103,5.6897,14.6658,,,,18.0,,18.0
170146,1.0191,,1.032,0.9947,0.9742,1.0886,14.8019,,18.0355,20.2477,4.3319,17.8391,14.5239,,17.4767,20.3559,4.4467,16.3866,14.0,,11.0,48.0,,67.0
170175,0.9573,,0.978,0.9591,,1.0297,10.4679,,15.8687,17.1204,,14.065,10.9345,,16.2265,17.8508,,13.6594,,,,,,13.0
170176,1.1093,0.9801,0.9775,0.9951,1.3044,1.0594,15.7953,12.3097,16.6254,19.7987,5.5394,17.116,14.239,12.5594,17.0073,19.8965,4.2467,16.156,22.0,,,43.0,,58.0
170182,0.9349,,1.0103,1.0388,1.221,0.9824,13.7211,,18.3812,21.6734,5.8407,16.1083,14.6769,,18.1942,20.8634,4.7835,16.3965,,,,44.0,36.0,46.0
170183,,,,,0.7141,,,,,,2.8464,,,,,,3.9862,,,,,,,
170185,0.9535,,1.0226,0.9925,1.4205,0.943,10.6601,,18.8258,19.2406,10.5517,13.4972,11.1801,,18.4094,19.3867,7.4279,14.313,,,22.0,87.0,,48.0
170186,0.9271,0.7693,,0.9035,,,10.7151,7.5522,,16.8519,,,11.5571,9.8176,,18.6513,,,28.0,16.0,,25.0,,
170187,,,,,0.5593,,,,,,2.2132,,,,,,3.9572,,,,,,11.0,
170188,,,,,0.5524,,,,,,1.908,,,,,,3.4543,,,,,,18.0,
170190,,,,,0.9916,,,,,,4.4975,,,,,,4.5357,,,,,,,
170191,,,,1.0019,0.9196,0.9854,,,,18.2398,5.3084,14.3904,,,,18.2043,5.7728,14.6043,,,,14.0,,13.0
170196,,,,,0.9199,,,,,,3.7932,,,,,,4.1234,,,,,,12.0,
170197,0.9975,1.0284,,0.9246,0.9189,1.0091,11.9256,10.3863,,16.8074,4.2811,12.938,11.9561,10.0998,,18.1777,4.6592,12.8208,18.0,19.0,,18.0,,13.0
170198,,,,,0.7325,,,,,,2.8499,,,,,,3.8908,,,,,,,
170200,,,,0.9713,0.9894,0.973,,,,18.7668,4.4768,13.3442,,,,19.3208,4.5247,13.7141,,,,36.0,,42.0
170203,,,,,1.0701,,,,,,5.7556,,,,,,5.3786,,,,,,,
170204,,,0.9916,0.9742,,0.9725,,,14.7935,17.2557,,12.6417,,,14.9181,17.7132,,12.9997,,,,,,12.0
170208,,,,1.0016,,1.0489,,,,20.4458,,15.4479,,,,20.4126,,14.7272,,,,13.0,,12.0
180001,,,1.077,1.1132,,1.0188,,,21.5717,22.1101,,16.2352,,,20.0291,19.8614,,15.9363,,,38.0,55.0,,42.0
180002,,,1.0455,0.9714,,1.0041,,,20.5132,21.1616,,17.9676,,,19.6212,21.7851,,17.8933,,,20.0,19.0,,24.0
180004,,,1.0239,1.045,,0.9758,,,18.9449,20.4325,,15.9296,,,18.503,19.5521,,16.3246,,,,14.0,,17.0
180005,0.9989,,0.9875,1.0319,,1.0618,13.1619,,17.05,21.1354,,17.4916,13.176,,17.2653,20.4812,,16.4729,,,,15.0,,24.0
180009,0.9931,0.9998,1.0191,0.9628,1.1379,1.1033,13.9872,10.625,20.4216,20.8008,6.7817,19.0636,14.0838,10.6276,20.0382,21.6048,5.9601,17.2791,50.0,12.0,67.0,169.0,,141.0
180010,1.0416,0.9953,1.0123,1.1035,1.0822,1.0625,13.6997,9.2125,21.3644,22.7779,8.2527,18.4268,13.1531,9.2563,21.1048,20.642,7.6261,17.3436,27.0,,11.0,80.0,,72.0
180011,0.9859,,1.0179,1.0887,1.1094,0.9611,13.2126,,19.2026,23.0786,7.148,16.065,13.4018,,18.8648,21.1978,6.443,16.7152,,,,59.0,,33.0
180012,0.9795,,1.0315,0.9552,,1.1169,12.7298,,18.2232,18.5703,,18.0403,12.9968,,17.6669,19.4417,,16.1518,16.0,,44.0,102.0,,141.0
180013,1.0946,0.8921,0.9796,0.9388,,0.8418,14.8102,9.2043,18.8155,18.8574,,13.7729,13.5304,10.317,19.2079,20.0872,,16.3609,55.0,13.0,28.0,95.0,,51.0
180016,,,0.9832,1.0011,,0.9368,,,17.4704,19.7642,,12.8164,,,17.7685,19.7419,,13.6813,,,,,,
180017,0.8737,,0.9713,1.0319,0.9636,1.0269,10.539,,16.7502,19.9026,5.286,15.3368,12.0623,,17.2449,19.287,5.4856,14.9357,,,18.0,58.0,,45.0
180018,1.0127,,1.0177,1.0217,,1.1067,13.8204,,19.6725,21.1144,,19.343,13.6474,,19.3305,20.6662,,17.4773,,,,36.0,,53.0
180019,0.9568,,1.005,0.9624,,0.9311,13.7539,,18.5171,18.5696,,16.6702,14.3755,,18.4251,19.2947,,17.9037,,,,16.0,,14.0
180020,,,1.0528,1.0026,,1.0517,,,16.5637,20.6348,,16.4364,,,15.7325,20.5809,,15.6285,,,,,,16.0
180024,,,0.9456,0.9792,0.9536,0.8988,,,15.992,17.6741,4.6663,12.1641,,,16.9124,18.0505,4.8934,13.534,,,,,,
180025,,,,1.0228,,0.9878,,,,20.8756,,16.4833,,,,20.4098,,16.6863,,,,24.0,,15.0
180027,0.9411,,0.9498,1.0951,1.0121,1.0298,11.1077,,15.7434,20.0318,5.4002,14.7866,11.8025,,16.5759,18.2914,5.3355,14.3594,11.0,,,31.0,,38.0
180029,1.087,,1.0553,0.9916,,1.0786,15.8389,,22.9956,22.3713,,20.2776,14.5716,,21.7906,22.5617,,18.8004,17.0,,21.0,28.0,,58.0
180035,1.1605,0.9287,1.0777,0.9654,0.9026,1.0627,15.6301,10.0869,22.1125,19.2854,6.0664,17.6613,13.4687,10.8608,20.5183,19.976,6.7207,16.6196,68.0,11.0,77.0,150.0,,108.0
180038,0.9297,0.9027,1.0707,0.9262,,1.0652,12.5691,8.5189,18.1508,18.9218,,17.8308,13.5196,9.4375,16.952,20.4284,,16.7392,28.0,,40.0,104.0,,112.0
180040,1.0378,0.9302,0.9817,1.1152,0.8334,0.994,13.9234,10.6675,18.9989,22.6275,4.3756,17.1447,13.4162,11.4679,19.3526,20.2905,5.25,17.2477,42.0,14.0,29.0,133.0,,80.0
180043,,,,1.0654,,0.9735,,,,22.4257,,18.0846,,,,21.0489,,18.5766,,,,20.0,,11.0
180044,1.0662,1.082,1.0384,1.024,,1.0899,14.2805,12.0401,20.3187,21.9377,,18.7946,13.3934,11.1276,19.5674,21.4229,,17.2446,27.0,,37.0,61.0,,92.0
180045,,,1.0168,0.9776,,1.0577,,,18.4198,19.63,,17.5194,,,18.1152,20.08,,16.5629,,,32.0,49.0,,59.0
180046,,,,0.9835,,0.9601,,,,17.6459,,16.1015,,,,17.9418,,16.7704,,,,,,
180048,1.085,,0.9425,0.9305,,1.0242,11.3281,,17.7311,17.5085,,15.3088,10.4409,,18.8134,18.8172,,14.947,17.0,,13.0,39.0,,57.0
180049,0.9904,,1.0411,0.9347,,0.9221,11.6231,,19.4264,19.0654,,15.4556,11.7363,,18.6589,20.397,,16.7606,,,18.0,30.0,,25.0
180050,,,1.0322,1.0694,,1.0991,,,20.7318,22.0628,,19.8964,,,20.0859,20.631,,18.1022,,,14.0,16.0,,40.0
180051,,,0.9275,0.987,,1.0653,,,16.8356,19.2135,,15.3834,,,18.1521,19.4674,,14.4406,,,13.0,20.0,,40.0
180056,,,0.9746,1.075,,0.9648,,,17.937,20.6757,,14.2238,,,18.4046,19.2336,,14.7422,,,,41.0,,18.0
180064,,,,1.0116,,0.9998,,,,20.2399,,18.6963,,,,20.0081,,18.6999,,,,14.0,,17.0
180066,,,,1.0298,,0.9714,,,,17.6498,,14.3239,,,,17.1393,,14.7451,,,,,,
180067,0.8588,0.8426,0.9506,0.9051,,0.9156,12.2154,8.7958,20.663,19.9866,,17.4122,14.2239,10.4392,21.7362,22.0828,,19.0182,12.0,,19.0,55.0,,39.0
180069,,,1.05,1.0431,,1.1823,,,20.4829,20.9797,,23.3288,,,19.5077,20.1137,,19.7316,,,24.0,18.0,,42.0
180070,,,1.0049,1.0484,,0.9287,,,16.6266,20.2066,,15.1049,,,16.5461,19.2743,,16.2644,,,,21.0,,12.0
180078,,,1.0258,1.0419,,1.1367,,,19.334,20.607,,18.4065,,,18.847,19.7785,,16.1933,,,,,,33.0
180079,0.9884,,0.9885,0.9289,,1.0348,10.8854,,14.0961,15.5902,,13.5262,11.0136,,14.26,16.7831,,13.071,,,,,,16.0
180080,0.9854,,0.9407,0.9772,,0.8556,13.9057,,20.5528,22.9756,,15.9804,14.112,,21.8484,23.5127,,18.6767,,,12.0,35.0,,34.0
180087,,,0.9151,0.979,,0.9201,,,19.462,20.3135,,15.0929,,,21.2686,20.7488,,16.4034,,,,21.0,,12.0
180088,1.1967,1.0031,1.0902,1.0261,1.118,1.0224,16.445,11.074,19.5341,20.8695,7.5277,16.3025,13.7421,11.04,17.9175,20.3383,6.7329,15.9456,115.0,24.0,99.0,350.0,,277.0
180092,1.0503,,0.9889,0.9473,,1.0364,14.1517,,18.5983,19.112,,15.999,13.4745,,18.8062,20.1758,,15.4374,11.0,,12.0,19.0,,24.0
180093,0.9956,0.9999,1.0051,0.9723,,0.8968,15.2863,11.1228,19.7836,20.0356,,15.2967,15.3541,11.1242,19.6838,20.607,,17.0563,12.0,,17.0,31.0,,34.0
180101,,,,1.0326,,1.0432,,,,19.101,,13.9859,,,,18.4982,,13.4068,,,,13.0,,11.0
180102,1.1693,1.069,1.0281,0.974,1.1803,0.9187,16.5904,13.7826,18.7414,18.9134,6.856,14.6572,14.1879,12.8928,18.2285,19.4175,5.8085,15.9549,35.0,12.0,30.0,73.0,24.0,54.0
180103,0.9704,1.1198,0.9713,0.9587,1.0593,0.9367,12.0519,11.103,17.518,19.3592,7.9384,14.4735,12.42,9.9154,18.0352,20.1933,7.4943,15.4524,32.0,23.0,35.0,134.0,,108.0
180104,0.8127,0.7915,0.972,0.9329,,1.0632,9.6967,7.5422,18.5373,18.5359,,16.6463,11.9311,9.5289,19.072,19.8696,,15.6567,11.0,,32.0,76.0,,78.0
180105,,,1.0331,1.1101,,1.1648,,,16.3532,18.4554,,16.5058,,,15.8296,16.6251,,14.1701,,,12.0,21.0,,32.0
180115,,,0.9583,1.0128,,0.9497,,,14.4005,19.5304,,12.8786,,,15.0267,19.2832,,13.5607,,,,,,
180116,,,1.0512,1.0303,,0.9913,,,18.7617,19.6016,,15.3262,,,17.8475,19.026,,15.4607,,,20.0,29.0,,29.0
180124,1.0931,,1.0494,1.0715,1.2853,0.9465,14.0022,,16.8188,19.3541,6.7249,13.6314,12.8094,,16.0264,18.0634,5.2322,14.4019,14.0,,17.0,39.0,,41.0
180127,0.9894,,1.001,1.0684,,0.9424,11.5337,,17.7236,20.8936,,13.8788,11.6573,,17.7058,19.5552,,14.7273,,,,32.0,,29.0
180128,,,0.9753,0.9988,,1.0051,,,17.168,22.165,,17.1462,,,17.603,22.1927,,17.06,,,,,,12.0
180130,0.8811,0.923,1.048,0.9219,1.1552,1.0013,10.7267,9.0086,19.1928,18.1751,7.1956,15.8051,12.1739,9.7602,18.3142,19.714,6.2287,15.7847,36.0,14.0,72.0,249.0,16.0,179.0
180132,1.0997,,1.0223,1.0622,,0.9609,13.3181,,20.0939,21.1702,,15.1664,12.1111,,19.656,19.9308,,15.7828,30.0,,31.0,51.0,,48.0
180138,,,1.0178,0.9471,,1.0089,,,19.5753,18.6763,,14.2716,,,19.2324,19.7189,,14.1453,,,,,,
180141,1.0451,,1.0527,1.0607,,1.013,18.5083,,21.9991,22.4207,,19.5535,17.7096,,20.8978,21.1385,,19.3033,,,13.0,19.0,,23.0
180143,0.983,,,1.0358,1.3861,1.0579,12.1563,,,20.2477,9.5143,16.5971,12.3671,,,19.5483,6.8643,15.6888,,,,23.0,11.0,21.0
180149,,,,,,0.9463,,,,,,13.4309,,,,,,14.1926,,,,,,
180154,,,,1.0124,,1.0329,,,,18.3017,,16.6153,,,,18.0784,,16.0857,,,,,,
190002,1.0538,1.2341,0.9911,0.9933,0.7594,0.9613,14.9221,13.3439,17.3313,20.3063,3.3804,14.8213,14.1599,10.8126,17.4864,20.4431,4.4513,15.4175,36.0,32.0,25.0,125.0,12.0,66.0
190004,1.0008,0.9947,0.9402,0.9514,,0.9077,14.6018,8.9516,19.1847,18.1859,,13.501,14.5906,8.9991,20.4042,19.1153,,14.8733,18.0,,12.0,43.0,,23.0
190005,0.9891,,,1.003,,0.961,15.7735,,,20.2466,,15.8645,15.9479,,,20.1855,,16.5078,,,,15.0,,
190006,,,0.9667,1.0738,,1.0722,,,17.1197,22.6364,,18.0394,,,17.7094,21.0801,,16.8252,,,,20.0,,15.0
190007,,,,0.963,,1.0294,,,,20.2826,,17.0599,,,,21.061,,16.5733,,,,,,18.0
190008,1.067,1.0277,0.9272,0.9747,,0.9728,15.5202,9.7382,15.5104,19.0165,,16.2163,14.5458,9.476,16.7281,19.5099,,16.6699,17.0,,,59.0,,33.0
190011,,,,0.9606,,,,,,16.9341,,,,,,17.6293,,,,,,,,
190013,,,0.9738,0.9567,0.8289,0.9278,,,16.5264,17.7451,3.8368,13.6847,,,16.9712,18.5479,4.6285,14.7497,,,,,,
190014,,,1.0312,1.0057,,1.0195,,,18.6316,18.1104,,13.2933,,,18.0683,18.008,,13.0393,,,,,,12.0
190015,1.1129,0.8968,1.012,1.1447,,1.1139,15.7657,10.7565,18.9614,22.386,,17.1449,14.1658,11.9941,18.7366,19.5561,,15.3916,23.0,,17.0,110.0,,77.0
190017,1.091,,0.9554,1.0158,1.0242,1.0454,12.4216,,18.1772,20.685,6.387,18.0429,11.386,,19.0252,20.3639,6.2363,17.2589,12.0,,15.0,33.0,,46.0
190019,0.9642,1.0919,1.0018,1.0205,,0.9507,14.4682,12.3599,18.0068,20.4096,,15.7672,15.0047,11.3197,17.9747,20.0001,,16.5841,57.0,,23.0,97.0,,86.0
190020,0.9919,,,1.0274,1.1201,1.0137,12.0004,,,18.3596,5.7422,14.7704,12.0979,,,17.8694,5.1265,14.5707,,,,21.0,,13.0
190025,,,,0.9815,,0.9797,,,,19.0986,,15.3477,,,,19.4593,,15.6663,,,,,,
190026,1.0518,0.904,0.9457,0.9971,,1.1335,13.0838,10.0183,15.8914,19.2719,,18.1228,12.4399,11.0825,16.8033,19.3272,,15.989,24.0,,,79.0,,89.0
190027,1.1042,1.0887,1.0095,0.9661,,0.9539,14.2532,11.416,17.4005,19.1774,,16.7758,12.9076,10.4858,17.2373,19.85,,17.5865,23.0,,12.0,70.0,,30.0
190034,,,,0.9241,,0.9385,,,,17.2556,,14.3502,,,,18.6724,,15.2903,,,,,,
190036,0.9475,0.9952,1.0655,0.9953,0.953,1.0986,14.1924,8.9592,21.524,19.4213,6.5606,17.3518,14.978,9.0024,20.2018,19.5125,6.8842,15.7939,28.0,,29.0,136.0,,73.0
190039,0.9581,,0.9803,1.041,,1.037,12.4879,,19.8327,20.2982,,17.5651,13.0341,,20.2319,19.4995,,16.9379,,,,50.0,,16.0
