facility_id,hcahps_pct_h_clean_hsp_a_p,hcahps_pct_h_clean_hsp_sn_p,hcahps_pct_h_clean_hsp_u_p,hcahps_pct_h_comp_1_a_p,hcahps_pct_h_comp_1_sn_p,hcahps_pct_h_comp_1_u_p,hcahps_pct_h_comp_2_a_p,hcahps_pct_h_comp_2_sn_p,hcahps_pct_h_comp_2_u_p,hcahps_pct_h_comp_5_a_p,hcahps_pct_h_comp_5_sn_p,hcahps_pct_h_comp_5_u_p,hcahps_pct_h_comp_6_n_p,hcahps_pct_h_comp_6_y_p,hcahps_pct_h_disch_help_n_p,hcahps_pct_h_disch_help_y_p,hcahps_pct_h_doctor_explain_a_p,hcahps_pct_h_doctor_explain_sn_p,hcahps_pct_h_doctor_explain_u_p,hcahps_pct_h_doctor_listen_a_p,hcahps_pct_h_doctor_listen_sn_p,hcahps_pct_h_doctor_listen_u_p,hcahps_pct_h_doctor_respect_a_p,hcahps_pct_h_doctor_respect_sn_p,hcahps_pct_h_doctor_respect_u_p,hcahps_pct_h_hsp_rating_0_6,hcahps_pct_h_hsp_rating_7_8,hcahps_pct_h_hsp_rating_9_10,hcahps_pct_h_med_for_a_p,hcahps_pct_h_med_for_sn_p,hcahps_pct_h_med_for_u_p,hcahps_pct_h_nurse_explain_a_p,hcahps_pct_h_nurse_explain_sn_p,hcahps_pct_h_nurse_explain_u_p,hcahps_pct_h_nurse_listen_a_p,hcahps_pct_h_nurse_listen_sn_p,hcahps_pct_h_nurse_listen_u_p,hcahps_pct_h_nurse_respect_a_p,hcahps_pct_h_nurse_respect_sn_p,hcahps_pct_h_nurse_respect_u_p,hcahps_pct_h_quiet_hsp_a_p,hcahps_pct_h_quiet_hsp_sn_p,hcahps_pct_h_quiet_hsp_u_p,hcahps_pct_h_recmnd_dn,hcahps_pct_h_recmnd_dy,hcahps_pct_h_recmnd_py,hcahps_pct_h_side_effects_a_p,hcahps_pct_h_side_effects_sn_p,hcahps_pct_h_side_effects_u_p,hcahps_pct_h_symptoms_n_p,hcahps_pct_h_symptoms_y_p,hcahps_linear_h_clean_linear_score,hcahps_linear_h_comp_1_linear_score,hcahps_linear_h_comp_2_linear_score,hcahps_linear_h_comp_5_linear_score,hcahps_linear_h_comp_6_linear_score,hcahps_linear_h_hsp_rating_linear_score,hcahps_linear_h_quiet_linear_score,hcahps_linear_h_recmnd_linear_score,hcahps_stars_h_clean_star_rating,hcahps_stars_h_comp_1_star_rating,hcahps_stars_h_comp_2_star_rating,hcahps_stars_h_comp_5_star_rating,hcahps_stars_h_comp_6_star_rating,hcahps_stars_h_hsp_rating_star_rating,hcahps_stars_h_quiet_star_rating,hcahps_stars_h_recmnd_star_rating,hcahps_stars_h_star_rating
370237,79.0,7.0,14.0,78.0,4.0,18.0,82.0,5.0,13.0,68.0,13.0,19.0,10.0,90.0,10.0,90.0,77.0,3.0,20.0,83.0,5.0,12.0,87.0,6.0,7.0,6.0,18.0,76.0,79.0,7.0,14.0,74.0,4.0,22.0,76.0,6.0,18.0,84.0,3.0,13.0,67.0,4.0,29.0,4.0,76.0,20.0,57.0,18.0,25.0,10.0,90.0,90.0,92.0,93.0,84.0,90.0,91.0,88.0,91.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
370240,78.0,10.0,12.0,85.0,5.0,10.0,81.0,8.0,11.0,64.0,19.0,17.0,23.0,77.0,34.0,66.0,76.0,9.0,15.0,82.0,10.0,8.0,85.0,5.0,10.0,14.0,17.0,69.0,70.0,10.0,20.0,80.0,8.0,12.0,87.0,4.0,9.0,90.0,3.0,7.0,84.0,5.0,11.0,15.0,76.0,9.0,57.0,28.0,15.0,11.0,89.0,,,,,,,,,,,,,,,,,
370244,82.0,9.0,9.0,91.0,2.0,7.0,96.0,1.0,3.0,71.0,17.0,12.0,12.0,88.0,11.0,89.0,94.0,2.0,4.0,94.0,2.0,4.0,96.0,0.0,4.0,3.0,10.0,87.0,83.0,10.0,7.0,93.0,2.0,5.0,90.0,2.0,8.0,89.0,2.0,9.0,75.0,3.0,22.0,0.0,85.0,15.0,59.0,25.0,16.0,15.0,85.0,,,,,,,,,,,,,,,,,
371301,73.0,3.0,24.0,90.0,0.0,10.0,79.0,2.0,19.0,72.0,16.0,12.0,16.0,84.0,,,,,,,,,,,,0.0,20.0,80.0,,,,,,,,,,,,,58.0,18.0,24.0,0.0,92.0,8.0,,,,,,,,,,,,,,,,,,,,,,
371302,82.0,3.0,15.0,90.0,0.0,10.0,90.0,2.0,8.0,69.0,8.0,23.0,12.0,88.0,,,,,,,,,,,,1.0,12.0,87.0,,,,,,,,,,,,,74.0,3.0,23.0,0.0,76.0,24.0,,,,,,,,,,,,,,,,,,,,,,
371303,79.0,10.0,11.0,87.0,2.0,11.0,90.0,4.0,6.0,79.0,10.0,11.0,7.0,93.0,,,,,,,,,,,,2.0,11.0,87.0,,,,,,,,,,,,,81.0,1.0,18.0,2.0,92.0,6.0,,,,,,,,,,,,,,,,,,,,,,
371304,96.0,0.0,4.0,92.0,2.0,6.0,88.0,4.0,8.0,83.0,5.0,12.0,7.0,93.0,,,,,,,,,,,,2.0,11.0,87.0,,,,,,,,,,,,,76.0,2.0,22.0,5.0,80.0,15.0,,,,,,,,,,,,,,,,,,,,,,
371309,73.0,3.0,24.0,74.0,6.0,20.0,75.0,11.0,14.0,58.0,24.0,18.0,14.0,86.0,,,,,,,,,,,,19.0,16.0,65.0,,,,,,,,,,,,,53.0,17.0,30.0,12.0,51.0,37.0,,,,,,,,,,,,,,,,,,,,,,
371310,81.0,3.0,16.0,81.0,2.0,17.0,89.0,2.0,9.0,71.0,10.0,19.0,9.0,91.0,,,,,,,,,,,,8.0,22.0,70.0,,,,,,,,,,,,,69.0,1.0,30.0,5.0,77.0,18.0,,,,,,,,,,,,,,,,,,,,,,
371313,87.0,0.0,13.0,81.0,2.0,17.0,76.0,8.0,16.0,74.0,8.0,18.0,12.0,88.0,8.0,92.0,73.0,8.0,19.0,75.0,9.0,16.0,80.0,7.0,13.0,5.0,7.0,88.0,91.0,3.0,6.0,81.0,5.0,14.0,74.0,1.0,25.0,90.0,1.0,9.0,77.0,0.0,23.0,7.0,83.0,10.0,57.0,14.0,29.0,17.0,83.0,,,,,,,,,,,,,,,,,
371314,77.0,2.0,21.0,78.0,6.0,16.0,87.0,4.0,9.0,76.0,9.0,15.0,10.0,90.0,10.0,90.0,84.0,3.0,13.0,85.0,7.0,8.0,92.0,1.0,7.0,9.0,15.0,76.0,86.0,2.0,12.0,73.0,4.0,23.0,72.0,8.0,20.0,88.0,5.0,7.0,67.0,5.0,28.0,6.0,74.0,20.0,65.0,19.0,16.0,9.0,91.0,,,,,,,,,,,,,,,,,
371316,82.0,4.0,14.0,74.0,1.0,25.0,80.0,4.0,16.0,61.0,15.0,24.0,12.0,88.0,10.0,90.0,70.0,6.0,24.0,85.0,4.0,11.0,87.0,3.0,10.0,7.0,13.0,80.0,65.0,8.0,27.0,66.0,4.0,30.0,72.0,0.0,28.0,84.0,0.0,16.0,62.0,6.0,32.0,7.0,77.0,16.0,57.0,22.0,21.0,14.0,86.0,,,,,,,,,,,,,,,,,
371317,83.0,3.0,14.0,82.0,2.0,16.0,72.0,17.0,11.0,49.0,18.0,33.0,13.0,87.0,9.0,91.0,69.0,19.0,12.0,67.0,20.0,13.0,80.0,12.0,8.0,8.0,15.0,77.0,66.0,10.0,24.0,76.0,5.0,19.0,82.0,4.0,14.0,89.0,1.0,10.0,63.0,5.0,32.0,7.0,75.0,18.0,33.0,26.0,41.0,16.0,84.0,,,,,,,,,,,,,,,,,
371318,92.0,3.0,5.0,76.0,2.0,22.0,70.0,11.0,19.0,58.0,22.0,20.0,12.0,88.0,9.0,91.0,65.0,13.0,22.0,64.0,12.0,24.0,82.0,7.0,11.0,4.0,26.0,70.0,78.0,10.0,12.0,69.0,2.0,29.0,73.0,2.0,25.0,85.0,2.0,13.0,55.0,5.0,40.0,5.0,83.0,12.0,39.0,34.0,27.0,16.0,84.0,,,,,,,,,,,,,,,,,
371321,87.0,5.0,8.0,71.0,5.0,24.0,66.0,14.0,20.0,60.0,25.0,15.0,12.0,88.0,8.0,92.0,64.0,12.0,24.0,65.0,19.0,16.0,70.0,12.0,18.0,17.0,31.0,52.0,66.0,19.0,15.0,58.0,11.0,31.0,70.0,2.0,28.0,86.0,4.0,10.0,66.0,8.0,26.0,10.0,61.0,29.0,53.0,32.0,15.0,17.0,83.0,,,,,,,,,,,,,,,,,
371323,83.0,3.0,14.0,84.0,2.0,14.0,82.0,3.0,15.0,71.0,11.0,18.0,21.0,79.0,28.0,72.0,77.0,4.0,19.0,83.0,4.0,13.0,87.0,1.0,12.0,4.0,14.0,82.0,85.0,2.0,13.0,75.0,1.0,24.0,83.0,3.0,14.0,93.0,1.0,6.0,59.0,10.0,31.0,3.0,74.0,23.0,57.0,19.0,24.0,14.0,86.0,,,,,,,,,,,,,,,,,
371326,88.0,4.0,8.0,86.0,4.0,10.0,87.0,10.0,3.0,64.0,4.0,32.0,14.0,86.0,,,,,,,,,,,,6.0,21.0,73.0,,,,,,,,,,,,,70.0,5.0,25.0,7.0,67.0,26.0,,,,,,,,,,,,,,,,,,,,,,
371328,80.0,3.0,17.0,86.0,1.0,13.0,93.0,0.0,7.0,87.0,9.0,4.0,1.0,99.0,,,,,,,,,,,,3.0,11.0,86.0,,,,,,,,,,,,,73.0,0.0,27.0,3.0,75.0,22.0,,,,,,,,,,,,,,,,,,,,,,
371329,92.0,0.0,8.0,96.0,0.0,4.0,89.0,0.0,11.0,77.0,6.0,17.0,10.0,90.0,,,,,,,,,,,,0.0,17.0,83.0,,,,,,,,,,,,,82.0,8.0,10.0,0.0,77.0,23.0,,,,,,,,,,,,,,,,,,,,,,
371334,65.0,11.0,24.0,82.0,0.0,18.0,86.0,1.0,13.0,66.0,10.0,24.0,21.0,79.0,,,,,,,,,,,,5.0,39.0,56.0,,,,,,,,,,,,,57.0,15.0,28.0,7.0,54.0,39.0,,,,,,,,,,,,,,,,,,,,,,
371337,71.0,6.0,23.0,79.0,5.0,16.0,80.0,7.0,13.0,36.0,37.0,27.0,16.0,84.0,,,,,,,,,,,,11.0,12.0,77.0,,,,,,,,,,,,,67.0,3.0,30.0,3.0,76.0,21.0,,,,,,,,,,,,,,,,,,,,,,
371342,68.0,15.0,17.0,79.0,5.0,16.0,77.0,7.0,16.0,59.0,21.0,20.0,20.0,80.0,19.0,81.0,73.0,7.0,20.0,73.0,10.0,17.0,86.0,4.0,10.0,12.0,32.0,56.0,75.0,9.0,16.0,74.0,7.0,19.0,77.0,4.0,19.0,86.0,3.0,11.0,56.0,9.0,35.0,11.0,53.0,36.0,43.0,33.0,24.0,21.0,79.0,,,,,,,,,,,,,,,,,
380001,65.0,14.0,21.0,81.0,1.0,18.0,82.0,4.0,14.0,68.0,15.0,17.0,12.0,88.0,14.0,86.0,77.0,3.0,20.0,81.0,5.0,14.0,88.0,4.0,8.0,14.0,24.0,62.0,80.0,5.0,15.0,77.0,1.0,22.0,80.0,1.0,19.0,87.0,1.0,12.0,56.0,10.0,34.0,8.0,59.0,33.0,56.0,24.0,20.0,10.0,90.0,81.0,93.0,93.0,81.0,87.0,84.0,81.0,83.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0
380002,79.0,5.0,16.0,79.0,3.0,18.0,77.0,5.0,18.0,60.0,19.0,21.0,12.0,88.0,13.0,87.0,72.0,7.0,21.0,75.0,6.0,19.0,84.0,4.0,12.0,7.0,25.0,68.0,75.0,9.0,16.0,74.0,4.0,22.0,76.0,4.0,20.0,86.0,1.0,13.0,53.0,11.0,36.0,5.0,69.0,26.0,44.0,29.0,27.0,11.0,89.0,91.0,92.0,90.0,78.0,88.0,89.0,81.0,87.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
380004,73.0,7.0,20.0,78.0,4.0,18.0,80.0,4.0,16.0,61.0,21.0,18.0,11.0,89.0,13.0,87.0,75.0,4.0,21.0,79.0,3.0,18.0,86.0,3.0,11.0,5.0,21.0,74.0,73.0,12.0,15.0,72.0,5.0,23.0,74.0,5.0,21.0,86.0,3.0,11.0,52.0,11.0,37.0,3.0,81.0,16.0,49.0,30.0,21.0,9.0,91.0,88.0,91.0,92.0,77.0,89.0,90.0,79.0,92.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0
380005,71.0,8.0,21.0,77.0,4.0,19.0,79.0,4.0,17.0,55.0,21.0,24.0,12.0,88.0,14.0,86.0,73.0,4.0,23.0,77.0,4.0,19.0,86.0,3.0,11.0,7.0,18.0,75.0,67.0,11.0,22.0,74.0,5.0,21.0,75.0,6.0,19.0,83.0,2.0,15.0,47.0,14.0,39.0,4.0,77.0,19.0,43.0,30.0,27.0,11.0,89.0,86.0,92.0,91.0,76.0,88.0,90.0,78.0,90.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0
380007,72.0,9.0,19.0,78.0,5.0,17.0,78.0,6.0,16.0,59.0,21.0,20.0,15.0,85.0,15.0,85.0,72.0,7.0,21.0,76.0,7.0,17.0,85.0,4.0,11.0,9.0,19.0,72.0,72.0,10.0,18.0,75.0,6.0,19.0,76.0,5.0,19.0,84.0,4.0,12.0,56.0,10.0,34.0,6.0,72.0,22.0,46.0,31.0,23.0,15.0,85.0,87.0,91.0,90.0,76.0,85.0,88.0,81.0,88.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0
380009,64.0,13.0,23.0,81.0,3.0,16.0,81.0,5.0,14.0,61.0,18.0,21.0,11.0,89.0,13.0,87.0,75.0,6.0,19.0,81.0,5.0,14.0,87.0,3.0,10.0,7.0,19.0,74.0,74.0,9.0,17.0,76.0,4.0,20.0,79.0,3.0,18.0,89.0,2.0,9.0,53.0,13.0,34.0,4.0,77.0,19.0,48.0,27.0,25.0,10.0,90.0,82.0,93.0,92.0,79.0,88.0,89.0,79.0,90.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0
380014,67.0,11.0,22.0,81.0,3.0,16.0,78.0,5.0,17.0,62.0,17.0,21.0,10.0,90.0,12.0,88.0,72.0,6.0,22.0,77.0,6.0,17.0,86.0,3.0,11.0,9.0,22.0,69.0,75.0,8.0,17.0,77.0,4.0,19.0,78.0,3.0,19.0,88.0,2.0,10.0,43.0,21.0,36.0,5.0,70.0,25.0,49.0,25.0,26.0,9.0,91.0,85.0,93.0,91.0,80.0,89.0,87.0,73.0,88.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0
380017,79.0,6.0,15.0,78.0,4.0,18.0,80.0,4.0,16.0,61.0,19.0,20.0,11.0,89.0,12.0,88.0,75.0,6.0,19.0,79.0,4.0,17.0,87.0,3.0,10.0,6.0,20.0,74.0,75.0,10.0,15.0,73.0,5.0,22.0,75.0,5.0,20.0,86.0,3.0,11.0,62.0,8.0,30.0,4.0,73.0,23.0,46.0,29.0,25.0,10.0,90.0,91.0,91.0,92.0,78.0,89.0,89.0,84.0,89.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
380018,70.0,9.0,21.0,77.0,3.0,20.0,78.0,4.0,18.0,58.0,20.0,22.0,14.0,86.0,15.0,85.0,73.0,6.0,21.0,77.0,4.0,19.0,85.0,3.0,12.0,9.0,24.0,67.0,72.0,11.0,17.0,73.0,5.0,22.0,73.0,4.0,23.0,84.0,1.0,15.0,50.0,13.0,37.0,5.0,74.0,21.0,44.0,30.0,26.0,13.0,87.0,86.0,92.0,91.0,77.0,86.0,87.0,79.0,89.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0
380020,72.0,9.0,19.0,79.0,3.0,18.0,78.0,6.0,16.0,60.0,20.0,20.0,11.0,89.0,12.0,88.0,73.0,7.0,20.0,76.0,6.0,18.0,84.0,4.0,12.0,6.0,19.0,75.0,75.0,10.0,15.0,75.0,4.0,21.0,74.0,4.0,22.0,87.0,2.0,11.0,55.0,10.0,35.0,4.0,79.0,17.0,46.0,31.0,23.0,9.0,91.0,87.0,92.0,90.0,77.0,89.0,90.0,81.0,91.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0
380021,62.0,14.0,24.0,73.0,5.0,22.0,77.0,5.0,18.0,53.0,23.0,24.0,14.0,86.0,13.0,87.0,71.0,6.0,23.0,77.0,5.0,18.0,84.0,4.0,12.0,12.0,28.0,60.0,67.0,11.0,22.0,68.0,7.0,25.0,70.0,5.0,25.0,83.0,4.0,13.0,51.0,15.0,34.0,9.0,59.0,32.0,38.0,35.0,27.0,14.0,86.0,81.0,89.0,91.0,73.0,86.0,84.0,77.0,82.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
380022,80.0,5.0,15.0,84.0,2.0,14.0,87.0,2.0,11.0,69.0,13.0,18.0,9.0,91.0,9.0,91.0,85.0,3.0,12.0,86.0,2.0,12.0,92.0,1.0,7.0,4.0,18.0,78.0,81.0,4.0,15.0,82.0,3.0,15.0,80.0,1.0,19.0,91.0,1.0,8.0,63.0,7.0,30.0,3.0,74.0,23.0,56.0,23.0,21.0,9.0,91.0,92.0,94.0,95.0,83.0,90.0,91.0,85.0,90.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
380025,69.0,11.0,20.0,79.0,5.0,16.0,80.0,5.0,15.0,62.0,19.0,19.0,13.0,87.0,12.0,88.0,76.0,6.0,18.0,78.0,5.0,17.0,85.0,5.0,10.0,9.0,22.0,69.0,73.0,11.0,16.0,75.0,7.0,18.0,76.0,5.0,19.0,85.0,4.0,11.0,50.0,10.0,40.0,6.0,69.0,25.0,50.0,28.0,22.0,15.0,85.0,85.0,91.0,91.0,77.0,86.0,88.0,79.0,87.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0
380027,67.0,11.0,22.0,78.0,3.0,19.0,77.0,5.0,18.0,58.0,21.0,21.0,14.0,86.0,15.0,85.0,72.0,6.0,22.0,76.0,5.0,19.0,84.0,3.0,13.0,11.0,24.0,65.0,72.0,10.0,18.0,74.0,4.0,22.0,73.0,4.0,23.0,87.0,1.0,12.0,51.0,12.0,37.0,6.0,58.0,36.0,44.0,32.0,24.0,12.0,88.0,84.0,92.0,90.0,75.0,86.0,86.0,79.0,83.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0
380029,77.0,5.0,18.0,81.0,4.0,15.0,81.0,5.0,14.0,64.0,16.0,20.0,12.0,88.0,14.0,86.0,78.0,6.0,16.0,79.0,6.0,15.0,87.0,4.0,9.0,6.0,17.0,77.0,76.0,8.0,16.0,78.0,5.0,17.0,77.0,3.0,20.0,88.0,3.0,9.0,63.0,9.0,28.0,4.0,76.0,20.0,53.0,23.0,24.0,11.0,89.0,90.0,92.0,92.0,81.0,87.0,90.0,84.0,90.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
380037,72.0,8.0,20.0,80.0,3.0,17.0,83.0,2.0,15.0,60.0,17.0,23.0,12.0,88.0,14.0,86.0,79.0,2.0,19.0,80.0,2.0,18.0,88.0,1.0,11.0,5.0,17.0,78.0,75.0,7.0,18.0,74.0,3.0,23.0,77.0,4.0,19.0,88.0,2.0,10.0,54.0,10.0,36.0,2.0,84.0,14.0,44.0,28.0,28.0,11.0,89.0,87.0,92.0,94.0,78.0,86.0,91.0,81.0,94.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0
380038,67.0,11.0,22.0,79.0,4.0,17.0,80.0,4.0,16.0,56.0,20.0,24.0,11.0,89.0,11.0,89.0,76.0,5.0,19.0,79.0,5.0,16.0,86.0,3.0,11.0,9.0,22.0,69.0,71.0,10.0,19.0,75.0,5.0,20.0,76.0,5.0,19.0,85.0,3.0,12.0,52.0,13.0,35.0,6.0,68.0,26.0,42.0,29.0,29.0,11.0,89.0,85.0,91.0,92.0,76.0,88.0,87.0,79.0,87.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0
38003F,78.0,7.0,15.0,84.0,2.0,14.0,83.0,2.0,15.0,72.0,12.0,16.0,10.0,90.0,12.0,88.0,78.0,4.0,18.0,80.0,3.0,17.0,88.0,1.0,11.0,5.0,18.0,77.0,84.0,5.0,11.0,79.0,3.0,18.0,81.0,4.0,15.0,90.0,2.0,8.0,61.0,9.0,30.0,4.0,80.0,16.0,57.0,21.0,22.0,8.0,92.0,90.0,94.0,93.0,85.0,90.0,91.0,84.0,91.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
380047,72.0,7.0,21.0,83.0,2.0,15.0,80.0,5.0,15.0,62.0,18.0,20.0,14.0,86.0,16.0,84.0,75.0,7.0,18.0,79.0,5.0,16.0,87.0,3.0,10.0,7.0,17.0,76.0,76.0,7.0,17.0,79.0,3.0,18.0,79.0,3.0,18.0,91.0,2.0,7.0,60.0,8.0,32.0,4.0,79.0,17.0,47.0,28.0,25.0,13.0,87.0,87.0,93.0,92.0,79.0,86.0,90.0,83.0,91.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0
380050,74.0,7.0,19.0,77.0,4.0,19.0,78.0,5.0,17.0,61.0,17.0,22.0,12.0,88.0,14.0,86.0,74.0,5.0,21.0,76.0,6.0,18.0,83.0,4.0,13.0,8.0,22.0,70.0,74.0,9.0,17.0,74.0,4.0,22.0,73.0,6.0,21.0,85.0,1.0,14.0,51.0,11.0,38.0,6.0,64.0,30.0,48.0,24.0,28.0,11.0,89.0,89.0,92.0,90.0,80.0,87.0,88.0,80.0,86.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
380051,70.0,9.0,21.0,76.0,4.0,20.0,77.0,5.0,18.0,57.0,21.0,22.0,13.0,87.0,14.0,86.0,70.0,6.0,24.0,76.0,5.0,19.0,84.0,4.0,12.0,9.0,22.0,69.0,71.0,9.0,20.0,72.0,5.0,23.0,73.0,4.0,23.0,83.0,3.0,14.0,56.0,8.0,36.0,5.0,69.0,26.0,44.0,33.0,23.0,12.0,88.0,86.0,91.0,90.0,76.0,86.0,88.0,82.0,87.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0
380052,82.0,7.0,11.0,78.0,4.0,18.0,80.0,4.0,16.0,58.0,22.0,20.0,14.0,86.0,16.0,84.0,74.0,6.0,20.0,78.0,5.0,17.0,87.0,1.0,12.0,6.0,22.0,72.0,73.0,12.0,15.0,73.0,6.0,21.0,76.0,6.0,18.0,85.0,1.0,14.0,56.0,12.0,32.0,4.0,70.0,26.0,44.0,31.0,25.0,12.0,88.0,91.0,92.0,92.0,77.0,86.0,89.0,82.0,88.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0
380056,74.0,3.0,23.0,81.0,2.0,17.0,86.0,2.0,12.0,69.0,12.0,19.0,8.0,92.0,6.0,94.0,81.0,3.0,16.0,85.0,2.0,13.0,92.0,2.0,6.0,3.0,22.0,75.0,83.0,5.0,12.0,81.0,2.0,17.0,77.0,2.0,21.0,87.0,2.0,11.0,51.0,9.0,40.0,2.0,73.0,25.0,55.0,18.0,27.0,11.0,89.0,90.0,93.0,95.0,84.0,91.0,92.0,80.0,90.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0
380060,71.0,8.0,21.0,76.0,4.0,20.0,79.0,4.0,17.0,59.0,22.0,19.0,11.0,89.0,12.0,88.0,73.0,5.0,22.0,79.0,5.0,16.0,85.0,3.0,12.0,8.0,21.0,71.0,71.0,11.0,18.0,71.0,5.0,24.0,72.0,4.0,24.0,84.0,3.0,13.0,51.0,13.0,36.0,5.0,72.0,23.0,47.0,32.0,21.0,10.0,90.0,87.0,91.0,91.0,76.0,88.0,88.0,79.0,88.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0
380061,69.0,11.0,20.0,80.0,4.0,16.0,82.0,5.0,13.0,62.0,17.0,21.0,10.0,90.0,12.0,88.0,78.0,6.0,16.0,80.0,6.0,14.0,87.0,4.0,9.0,7.0,22.0,71.0,77.0,8.0,15.0,76.0,6.0,18.0,77.0,4.0,19.0,87.0,2.0,11.0,55.0,10.0,35.0,4.0,77.0,19.0,47.0,27.0,26.0,8.0,92.0,85.0,92.0,92.0,79.0,90.0,89.0,81.0,91.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0
380071,73.0,8.0,19.0,77.0,5.0,18.0,81.0,4.0,15.0,57.0,22.0,21.0,17.0,83.0,21.0,79.0,76.0,6.0,18.0,81.0,3.0,16.0,87.0,4.0,9.0,9.0,26.0,65.0,69.0,13.0,18.0,72.0,8.0,20.0,76.0,4.0,20.0,84.0,3.0,13.0,55.0,8.0,37.0,8.0,62.0,30.0,44.0,31.0,25.0,13.0,87.0,87.0,91.0,92.0,74.0,83.0,87.0,82.0,84.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0
380075,74.0,7.0,19.0,78.0,3.0,19.0,78.0,5.0,17.0,57.0,21.0,22.0,11.0,89.0,11.0,89.0,72.0,7.0,21.0,76.0,5.0,19.0,87.0,3.0,10.0,6.0,20.0,74.0,74.0,10.0,16.0,73.0,4.0,23.0,73.0,3.0,24.0,87.0,2.0,11.0,50.0,13.0,37.0,3.0,76.0,21.0,39.0,33.0,28.0,11.0,89.0,88.0,91.0,91.0,75.0,89.0,90.0,78.0,90.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0
380082,69.0,9.0,22.0,76.0,5.0,19.0,79.0,4.0,17.0,56.0,21.0,23.0,13.0,87.0,14.0,86.0,73.0,6.0,21.0,77.0,4.0,19.0,87.0,2.0,11.0,9.0,25.0,66.0,75.0,9.0,16.0,73.0,6.0,21.0,71.0,6.0,23.0,85.0,3.0,12.0,45.0,16.0,39.0,5.0,66.0,29.0,37.0,32.0,31.0,12.0,88.0,86.0,90.0,92.0,75.0,86.0,87.0,75.0,86.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0
380089,65.0,13.0,22.0,78.0,4.0,18.0,78.0,5.0,17.0,60.0,20.0,20.0,13.0,87.0,14.0,86.0,73.0,7.0,20.0,76.0,5.0,19.0,84.0,3.0,13.0,7.0,25.0,68.0,73.0,10.0,17.0,73.0,6.0,21.0,75.0,4.0,21.0,85.0,3.0,12.0,53.0,12.0,35.0,5.0,72.0,23.0,47.0,30.0,23.0,12.0,88.0,83.0,91.0,91.0,77.0,86.0,88.0,79.0,88.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0
380090,72.0,10.0,18.0,77.0,3.0,20.0,75.0,6.0,19.0,59.0,20.0,21.0,15.0,85.0,16.0,84.0,68.0,8.0,24.0,72.0,7.0,21.0,84.0,4.0,12.0,9.0,28.0,63.0,72.0,10.0,18.0,70.0,4.0,26.0,75.0,3.0,22.0,84.0,1.0,15.0,54.0,12.0,34.0,6.0,63.0,31.0,46.0,30.0,24.0,13.0,87.0,87.0,91.0,89.0,76.0,85.0,86.0,80.0,85.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
380091,61.0,14.0,25.0,77.0,4.0,19.0,80.0,4.0,16.0,60.0,20.0,20.0,11.0,89.0,11.0,89.0,73.0,5.0,22.0,79.0,4.0,17.0,86.0,2.0,12.0,9.0,22.0,69.0,74.0,9.0,17.0,72.0,5.0,23.0,74.0,4.0,22.0,84.0,2.0,14.0,47.0,16.0,37.0,5.0,71.0,24.0,46.0,30.0,24.0,11.0,89.0,81.0,91.0,92.0,77.0,89.0,88.0,76.0,88.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0
