facility_id,hospital_overall_rating,better_flags_safety,worse_flags_safety,better_flags_mort,worse_flags_mort,readm_ratio_avg,patient_exp_score
390307,,0.0,0.0,0.0,0.0,0.8259,
390316,,0.0,0.0,0.0,0.0,1.3097,92.875
390322,,0.0,0.0,0.0,0.0,0.7084,91.375
390323,,0.0,0.0,0.0,0.0,0.7732,94.875
390324,,0.0,0.0,0.0,0.0,0.7041,94.75
390325,,0.0,0.0,0.0,0.0,0.6843,93.625
390326,5.0,0.0,0.0,1.0,0.0,1.018525,87.25
390327,,0.0,0.0,0.0,0.0,,90.625
390328,4.0,0.0,0.0,0.0,0.0,1.00824,86.75
390329,4.0,1.0,0.0,0.0,0.0,1.01868,83.625
390330,4.0,0.0,0.0,1.0,0.0,1.09316,86.625
390331,,0.0,0.0,0.0,0.0,,
390332,4.0,0.0,0.0,0.0,0.0,1.0170333333333332,91.375
390333,,0.0,0.0,0.0,0.0,0.9963,92.625
390334,5.0,0.0,0.0,1.0,0.0,0.9720333333333334,91.0
390335,4.0,0.0,0.0,0.0,0.0,1.041975,90.625
390336,,0.0,0.0,0.0,0.0,0.9778999999999999,87.25
390337,,0.0,0.0,0.0,0.0,1.01885,92.375
390338,4.0,0.0,0.0,0.0,0.0,0.9834,89.625
390339,3.0,0.0,0.0,0.0,0.0,0.999175,86.5
390430,,,,,,,
391300,4.0,0.0,0.0,0.0,0.0,,90.625
391301,,0.0,0.0,0.0,0.0,,91.625
391302,,,,,,,
391303,3.0,0.0,0.0,0.0,0.0,,
391304,,,,,,,
391305,3.0,0.0,0.0,0.0,0.0,,
391306,3.0,0.0,0.0,0.0,0.0,,
391307,,0.0,0.0,0.0,0.0,,90.5
391308,,0.0,0.0,0.0,0.0,,
391309,,0.0,0.0,0.0,0.0,,
391312,,0.0,0.0,0.0,0.0,,88.625
391313,4.0,0.0,0.0,0.0,0.0,,88.5
391314,,0.0,0.0,0.0,0.0,,89.375
391315,3.0,0.0,0.0,0.0,0.0,,89.25
391316,3.0,0.0,0.0,0.0,0.0,,89.5
391317,,0.0,0.0,0.0,0.0,,91.5
391318,,,,,,,
393302,,,,,,,
393303,,,,,,,
393304,,,,,,,
393307,,,,,,,
393309,,,,,,,
394001,,,,,,,
394004,,,,,,,
394008,,,,,,,
394012,,,,,,,
394014,,,,,,,
394016,,,,,,,
394020,,,,,,,
394023,,,,,,,
394026,,,,,,,
394027,,,,,,,
394033,,,,,,,
394034,,,,,,,
394038,,,,,,,
394040,,,,,,,
394043,,,,,,,
394049,,,,,,,
394050,,,,,,,
394051,,,,,,,
394052,,,,,,,
394053,,,,,,,
394055,,,,,,,
394056,,,,,,,
394057,,,,,,,
394058,,,,,,,
394059,,,,,,,
394062,,,,,,,
400001,,0.0,0.0,0.0,0.0,,
400003,,0.0,0.0,0.0,0.0,,
400004,,0.0,0.0,0.0,0.0,,
400005,,,,,,,
400006,,0.0,0.0,0.0,0.0,,81.375
400007,,0.0,0.0,0.0,0.0,,
400010,,,,,,,
400011,,0.0,0.0,0.0,0.0,,
400012,,,,,,,
400013,,0.0,0.0,0.0,0.0,,
400014,,0.0,0.0,0.0,0.0,,
400015,,0.0,0.0,0.0,0.0,,
400016,3.0,0.0,0.0,0.0,0.0,,
400018,,0.0,0.0,0.0,0.0,,
400019,1.0,0.0,0.0,0.0,0.0,,
400021,3.0,0.0,0.0,0.0,0.0,,
400022,2.0,0.0,0.0,0.0,0.0,,81.375
400032,,0.0,0.0,0.0,0.0,,76.625
40003F,2.0,0.0,4.0,1.0,0.0,,86.625
400044,,0.0,0.0,0.0,0.0,,
400048,,0.0,0.0,0.0,0.0,,
400061,,0.0,0.0,0.0,0.0,,
400079,,0.0,0.0,0.0,0.0,,
400087,,0.0,0.0,0.0,0.0,,
400098,,0.0,0.0,0.0,0.0,,
400102,,0.0,0.0,0.0,0.0,,77.625
400103,,0.0,0.0,0.0,0.0,,76.5
400104,,0.0,0.0,0.0,0.0,,
400105,,0.0,0.0,0.0,0.0,,
400106,,0.0,0.0,0.0,0.0,,
400109,1.0,0.0,0.0,0.0,0.0,,
400110,,0.0,0.0,0.0,0.0,,
400111,,0.0,0.0,0.0,0.0,,
400112,,0.0,0.0,0.0,0.0,,
400113,,0.0,0.0,0.0,0.0,,
400114,3.0,0.0,0.0,0.0,0.0,,79.5
400115,,0.0,0.0,0.0,0.0,,
400117,,0.0,0.0,0.0,0.0,,
400118,2.0,0.0,0.0,0.0,0.0,,83.25
400120,,0.0,0.0,0.0,0.0,,
400122,,,,,,,
400123,,0.0,0.0,0.0,0.0,,
400124,,0.0,0.0,0.0,0.0,,
400126,,0.0,0.0,0.0,0.0,,
400127,,,,,,,
400128,,0.0,0.0,0.0,0.0,,
400130,,,,,,,
400131,,,,,,,
400132,,0.0,0.0,0.0,0.0,,79.625
400134,,,,,,,
400135,,,,,,,
400136,,,,,,,
400137,,0.0,0.0,0.0,0.0,,86.125
400138,,,,,,,
400139,,,,,,,
400140,,,,,,,
403301,,,,,,,
404004,,,,,,,
404005,,,,,,,
404007,,,,,,,
404009,,,,,,,
410004,3.0,0.0,0.0,0.0,0.0,0.9631,83.625
410005,4.0,0.0,0.0,0.0,0.0,1.0784,87.125
410006,4.0,0.0,0.0,0.0,0.0,0.9660249999999999,86.375
410007,3.0,0.0,0.0,0.0,1.0,0.95952,84.375
410008,4.0,0.0,0.0,0.0,0.0,0.994725,89.25
410009,2.0,0.0,0.0,0.0,0.0,0.9941600000000002,85.25
410010,3.0,0.0,0.0,0.0,0.0,,86.75
410011,2.0,0.0,0.0,0.0,0.0,1.080525,82.5
410012,4.0,0.0,0.0,1.0,0.0,0.9137600000000001,84.75
410013,5.0,0.0,0.0,0.0,0.0,0.9655666666666667,88.375
41005F,3.0,0.0,0.0,0.0,0.0,,88.625
414000,,,,,,,
414003,,,,,,,
420002,2.0,0.0,0.0,0.0,0.0,1.0104,77.375
420004,3.0,0.0,3.0,0.0,0.0,1.0655833333333333,85.375
420005,3.0,0.0,0.0,0.0,0.0,1.0398333333333334,88.75
420007,2.0,0.0,2.0,0.0,1.0,0.9984166666666666,85.375
420009,3.0,0.0,0.0,0.0,0.0,1.0631400000000002,86.5
420010,3.0,0.0,0.0,0.0,1.0,1.0663666666666665,87.5
420011,,0.0,0.0,0.0,0.0,0.9643,
420015,2.0,0.0,0.0,0.0,0.0,0.9772,84.0
420018,3.0,1.0,2.0,0.0,0.0,0.9861599999999999,83.125
420019,,0.0,0.0,0.0,0.0,1.0005,
420020,2.0,0.0,0.0,0.0,1.0,1.019425,82.625
420023,3.0,0.0,0.0,0.0,0.0,0.9415166666666667,86.75
420026,3.0,0.0,1.0,0.0,0.0,0.9234666666666667,85.0
420027,4.0,0.0,0.0,0.0,1.0,0.97638,87.625
420030,2.0,0.0,0.0,0.0,0.0,1.054875,86.25
420033,5.0,0.0,0.0,0.0,0.0,0.9188000000000001,88.25
420036,2.0,0.0,0.0,0.0,0.0,0.9960999999999999,83.125
420037,4.0,0.0,0.0,0.0,0.0,0.9712333333333333,86.5
420038,2.0,0.0,0.0,0.0,0.0,1.0124666666666666,87.5
420043,2.0,0.0,0.0,0.0,0.0,1.0047333333333335,87.125
420048,3.0,0.0,0.0,0.0,1.0,0.938025,83.0
420049,2.0,0.0,0.0,0.0,1.0,1.050975,86.125
420051,3.0,0.0,0.0,0.0,0.0,1.0699666666666667,86.375
420053,3.0,0.0,0.0,0.0,1.0,0.9576333333333333,88.625
420055,3.0,0.0,0.0,0.0,0.0,1.01665,88.125
420065,4.0,0.0,0.0,0.0,0.0,0.9957333333333334,87.875
420067,3.0,0.0,0.0,0.0,0.0,1.0046599999999999,83.625
420070,2.0,0.0,0.0,0.0,1.0,1.0123666666666666,84.875
420071,3.0,0.0,1.0,0.0,0.0,1.0018666666666667,87.875
420072,,0.0,0.0,0.0,0.0,0.97875,
420073,4.0,0.0,0.0,0.0,1.0,1.0873166666666665,88.5
420078,4.0,2.0,0.0,0.0,0.0,1.01456,84.0
420079,3.0,1.0,0.0,0.0,0.0,1.0441666666666667,84.0
420080,3.0,0.0,0.0,0.0,0.0,1.0421166666666666,79.0
420082,1.0,0.0,0.0,0.0,0.0,0.9733499999999999,81.5
420085,2.0,1.0,1.0,0.0,1.0,1.0688,82.125
420086,5.0,0.0,0.0,0.0,0.0,1.02245,86.0
420087,4.0,1.0,0.0,0.0,0.0,0.9931166666666665,88.625
420089,5.0,0.0,0.0,0.0,0.0,1.0262,88.0
420091,2.0,0.0,0.0,0.0,0.0,1.017025,85.625
420098,4.0,0.0,0.0,0.0,0.0,1.00114,85.375
42009F,,,,,,,
420101,4.0,0.0,0.0,0.0,0.0,0.9608,82.75
420102,4.0,0.0,0.0,0.0,0.0,0.9472,86.5
420103,5.0,0.0,0.0,0.0,0.0,0.9816666666666668,91.0
420104,5.0,0.0,0.0,0.0,0.0,0.9842500000000001,90.125
420105,4.0,0.0,0.0,0.0,1.0,0.9654999999999999,88.25
420106,4.0,0.0,0.0,0.0,0.0,0.9561666666666667,86.625
420107,3.0,0.0,0.0,0.0,0.0,1.0521333333333331,88.875
420108,,0.0,0.0,0.0,0.0,0.986,
420109,3.0,0.0,0.0,0.0,0.0,0.9969666666666667,88.375
420110,5.0,0.0,0.0,0.0,0.0,0.9757750000000001,88.0
42011F,5.0,0.0,0.0,0.0,0.0,,90.875
42029F,5.0,0.0,0.0,2.0,0.0,,89.125
421300,,,,,,,
421301,,0.0,0.0,0.0,0.0,,
421304,,,,,,,
423300,,,,,,,
424002,,,,,,,
424005,,,,,,,
424006,,,,,,,
424007,,,,,,,
424008,,,,,,,
424010,,,,,,,
424011,,,,,,,
424014,,,,,,,
430005,4.0,0.0,0.0,0.0,0.0,0.9636600000000002,86.0
430008,4.0,0.0,0.0,0.0,0.0,0.9471333333333333,91.0
430012,4.0,0.0,0.0,0.0,0.0,1.0134333333333332,89.125
430014,5.0,0.0,0.0,0.0,0.0,0.97708,87.875
430015,3.0,0.0,0.0,0.0,1.0,0.946425,86.875
430016,3.0,0.0,0.0,0.0,0.0,0.9680000000000001,86.875
430027,4.0,2.0,0.0,3.0,0.0,0.9566333333333333,85.625
43002F,4.0,0.0,0.0,0.0,0.0,,92.125
430048,,0.0,0.0,0.0,0.0,1.00115,89.125
43005F,5.0,0.0,0.0,0.0,0.0,,93.25
430077,4.0,0.0,1.0,0.0,0.0,0.9494833333333332,85.375
430084,,0.0,0.0,0.0,0.0,,
430089,,0.0,0.0,0.0,0.0,1.1335,90.75
430090,,0.0,0.0,0.0,0.0,1.2516,91.875
430091,,0.0,0.0,0.0,0.0,0.6587,94.0
430093,,,,,,,
430095,5.0,0.0,0.0,0.0,0.0,0.8814333333333333,92.0
430097,4.0,0.0,0.0,0.0,0.0,0.9743666666666666,85.875
430098,,0.0,0.0,0.0,0.0,0.9964,
431300,,0.0,0.0,0.0,0.0,,
431301,,0.0,0.0,0.0,0.0,,
431302,,0.0,0.0,0.0,0.0,,
431305,,0.0,0.0,0.0,0.0,,
431306,,0.0,0.0,0.0,0.0,,
431307,,,,,,,
431308,,,,,,,
431309,,0.0,0.0,0.0,0.0,,
431310,,0.0,0.0,0.0,0.0,,
431311,,0.0,0.0,0.0,0.0,,
431312,,0.0,0.0,0.0,0.0,,
431313,,0.0,0.0,0.0,0.0,,
431314,,,,,,,
431315,,0.0,0.0,0.0,0.0,,
431316,,0.0,0.0,0.0,0.0,,
431317,,,,,,,
431318,,,,,,,
431319,,0.0,0.0,0.0,0.0,,
431320,,0.0,0.0,0.0,0.0,,
431321,,0.0,0.0,0.0,0.0,,
431322,,0.0,0.0,0.0,0.0,,
431323,,0.0,0.0,0.0,0.0,,
431324,,,,,,,
431325,,0.0,0.0,0.0,0.0,,
431326,,0.0,0.0,0.0,0.0,,
431327,,0.0,0.0,0.0,0.0,,
431328,,,,,,,
431329,,0.0,0.0,0.0,0.0,,
431330,,0.0,0.0,0.0,0.0,,
431331,,0.0,0.0,0.0,0.0,,
431332,,,,,,,
431333,,0.0,0.0,0.0,0.0,,
431334,,0.0,0.0,0.0,0.0,,
431335,,0.0,0.0,0.0,1.0,,85.25
431336,,0.0,0.0,0.0,0.0,,
431337,,0.0,0.0,0.0,0.0,,
431338,,0.0,0.0,0.0,0.0,,
431339,,0.0,0.0,0.0,0.0,,
431340,,0.0,0.0,0.0,0.0,,86.625
431383,,,,,,,
433300,,,,,,,
434003,,,,,,,
440002,3.0,0.0,0.0,0.0,1.0,0.9798600000000001,86.125
440003,2.0,0.0,0.0,0.0,0.0,1.0102499999999999,82.25
440006,2.0,0.0,0.0,0.0,1.0,1.0404,83.75
440007,,0.0,0.0,0.0,0.0,1.0136,97.25
440008,,0.0,0.0,0.0,0.0,,90.375
440009,4.0,0.0,0.0,0.0,0.0,0.98528,85.5
440011,4.0,0.0,0.0,0.0,2.0,1.0006,86.125
440012,1.0,0.0,0.0,0.0,1.0,1.0250833333333331,83.375
440015,4.0,0.0,4.0,0.0,1.0,0.9907166666666667,86.0
440016,,0.0,0.0,0.0,0.0,1.03785,90.625
440017,3.0,0.0,0.0,0.0,1.0,0.9711499999999998,83.625
440018,2.0,0.0,0.0,0.0,0.0,1.09265,87.125
440020,3.0,0.0,0.0,0.0,0.0,0.9754666666666667,82.625
440029,4.0,0.0,0.0,0.0,0.0,0.8957200000000001,87.75
440030,2.0,0.0,0.0,0.0,0.0,1.05605,84.625
440031,4.0,0.0,0.0,0.0,0.0,1.0399,88.875
440032,,0.0,0.0,0.0,0.0,0.9646,
440033,,0.0,0.0,0.0,0.0,0.94945,85.625
440034,3.0,0.0,0.0,0.0,0.0,1.0235333333333334,86.375
440035,1.0,0.0,0.0,0.0,2.0,1.0706250000000002,80.0
440039,4.0,0.0,2.0,1.0,0.0,0.91735,86.5
440046,4.0,0.0,0.0,0.0,0.0,0.98056,86.875
440048,2.0,0.0,5.0,0.0,0.0,1.0986833333333335,84.0
440049,4.0,0.0,1.0,0.0,0.0,0.9755333333333335,82.875
440050,3.0,0.0,0.0,0.0,0.0,1.0684666666666667,84.0
440053,2.0,0.0,0.0,0.0,0.0,0.97235,83.375
440056,2.0,0.0,0.0,0.0,0.0,1.0023666666666666,83.625
440057,,0.0,0.0,0.0,0.0,1.0659,88.25
440058,2.0,0.0,0.0,0.0,0.0,0.9684999999999999,86.125
440059,2.0,0.0,1.0,0.0,0.0,1.0795666666666668,85.125
440060,,0.0,0.0,0.0,0.0,0.9427,
440061,2.0,0.0,0.0,0.0,1.0,0.9833,89.0
440063,,0.0,1.0,0.0,1.0,1.0299333333333334,79.875
440065,3.0,0.0,0.0,0.0,0.0,1.023275,87.125
440068,3.0,0.0,0.0,0.0,1.0,0.9736333333333334,85.0
440072,4.0,0.0,0.0,0.0,1.0,0.9975333333333335,86.375
440073,3.0,0.0,0.0,0.0,2.0,1.0636999999999999,88.125
440081,4.0,0.0,0.0,0.0,0.0,0.9526666666666667,87.625
440082,3.0,2.0,1.0,0.0,0.0,0.9783666666666667,85.25
440084,2.0,0.0,0.0,0.0,0.0,1.0713,84.375
440091,4.0,0.0,0.0,0.0,1.0,0.9247666666666667,87.25
440102,2.0,0.0,0.0,0.0,0.0,0.98105,87.5
440104,3.0,0.0,0.0,0.0,0.0,0.9068166666666667,82.375
440109,,0.0,0.0,0.0,0.0,1.01095,87.375
440110,5.0,0.0,0.0,0.0,0.0,1.0202,85.625
440111,,0.0,0.0,0.0,0.0,,
440120,3.0,0.0,0.0,0.0,0.0,1.0516166666666666,83.375
440125,3.0,0.0,0.0,0.0,0.0,1.0721666666666667,85.375
440130,5.0,0.0,0.0,0.0,0.0,0.9574333333333334,87.875
440131,3.0,0.0,0.0,0.0,0.0,1.0148666666666666,86.5
440132,3.0,0.0,0.0,0.0,0.0,0.9743666666666666,88.875
440137,,0.0,0.0,0.0,0.0,0.9870000000000001,88.0
44013F,3.0,0.0,1.0,3.0,0.0,,84.75
440144,2.0,0.0,0.0,0.0,0.0,1.005625,84.875
440148,,0.0,0.0,0.0,0.0,0.983,
440150,2.0,0.0,0.0,0.0,0.0,1.02718,83.625
440151,4.0,0.0,0.0,0.0,0.0,0.9869,85.625
440152,2.0,0.0,0.0,0.0,0.0,,82.375
440153,2.0,0.0,0.0,0.0,0.0,0.9858333333333333,87.125
440156,3.0,0.0,0.0,0.0,0.0,0.9869833333333333,84.625
440159,,,,,,,
440161,4.0,0.0,0.0,0.0,0.0,0.9537166666666667,86.25
44016F,5.0,0.0,0.0,2.0,0.0,,90.875
440173,3.0,0.0,0.0,0.0,1.0,1.0619833333333333,85.125
440175,3.0,0.0,0.0,0.0,0.0,0.9833333333333334,86.0
440176,3.0,0.0,0.0,0.0,0.0,1.084,87.25
44017F,,0.0,0.0,2.0,0.0,,
440183,2.0,0.0,0.0,0.0,0.0,1.0456,76.25
440184,4.0,0.0,0.0,0.0,0.0,0.9947666666666667,86.75
440185,2.0,0.0,0.0,0.0,0.0,1.0678800000000002,81.75
440187,2.0,0.0,0.0,0.0,1.0,1.0383,86.875
44018F,5.0,0.0,0.0,2.0,0.0,,88.5
440192,,0.0,0.0,0.0,0.0,1.0083,
440193,4.0,0.0,0.0,0.0,0.0,0.9790199999999999,85.75
440194,4.0,0.0,0.0,0.0,0.0,1.00754,84.875
440197,4.0,0.0,0.0,0.0,0.0,0.9765333333333333,83.375
440200,,0.0,0.0,0.0,0.0,1.0158,
440218,,,,,,,92.0
440227,3.0,0.0,0.0,0.0,0.0,1.0263399999999998,86.0
440228,2.0,0.0,0.0,0.0,2.0,0.9902500000000001,76.25
440231,,,,,,,
440238,,0.0,0.0,0.0,0.0,,
440779,,,,,,,
440780,,,,,,,
441300,,,,,,,
441301,,,,,,,
441303,,0.0,0.0,0.0,1.0,,
441304,,,,,,,
441305,3.0,0.0,0.0,0.0,0.0,,
441306,,0.0,0.0,0.0,0.0,,
441307,3.0,0.0,0.0,0.0,0.0,,92.25
441309,,0.0,0.0,0.0,0.0,,
441310,3.0,0.0,0.0,0.0,0.0,,85.75
441313,,,,,,,
441314,,0.0,0.0,0.0,0.0,,
441316,,0.0,0.0,0.0,0.0,,
441320,,,,,,,
441322,,0.0,0.0,0.0,0.0,,
441323,,,,,,,
443302,,,,,,,
443303,,,,,,,
444001,,,,,,,
444002,,,,,,,
444003,,,,,,,
444004,,,,,,,
444005,,,,,,,
444007,,,,,,,
444008,,,,,,,
444010,,,,,,,
444014,,,,,,,
444019,,,,,,,
444021,,,,,,,
444023,,,,,,,
444024,,,,,,,
444025,,,,,,,
444026,,,,,,,
444027,,,,,,,
444029,,,,,,,
444030,,,,,,,
444031,,,,,,,
444032,,,,,,,
444033,,,,,,,
450002,2.0,0.0,0.0,0.0,0.0,1.0035666666666667,78.375
450007,4.0,0.0,2.0,0.0,0.0,0.96995,89.25
450010,3.0,0.0,2.0,0.0,0.0,1.0039,88.0
450011,3.0,0.0,0.0,0.0,0.0,0.9804333333333335,84.0
450015,2.0,0.0,2.0,0.0,0.0,1.02975,85.5
450018,3.0,0.0,0.0,2.0,0.0,1.0701,86.5
450021,3.0,0.0,2.0,1.0,0.0,0.9873333333333334,86.375
450023,3.0,0.0,0.0,0.0,0.0,1.0373,87.0
450024,1.0,0.0,1.0,0.0,0.0,1.0149,85.5
450028,3.0,0.0,0.0,0.0,0.0,1.00135,80.375
450029,2.0,0.0,0.0,1.0,0.0,0.9909749999999999,83.25
450032,3.0,0.0,0.0,0.0,0.0,1.03788,86.25
450033,2.0,0.0,0.0,0.0,0.0,1.01932,83.0
450034,3.0,0.0,0.0,0.0,2.0,1.02126,84.5
450035,2.0,0.0,0.0,0.0,0.0,0.9817,80.875
450039,4.0,0.0,0.0,0.0,0.0,0.9775,84.875
450040,2.0,1.0,1.0,0.0,0.0,0.9329000000000001,84.5
450042,2.0,0.0,0.0,0.0,1.0,0.9729166666666668,87.5
450044,4.0,1.0,1.0,2.0,0.0,1.0397166666666668,89.875
450046,3.0,0.0,0.0,0.0,0.0,1.0024,85.125
450051,3.0,0.0,0.0,0.0,0.0,0.9787249999999998,86.5
450054,4.0,1.0,1.0,1.0,0.0,0.9942833333333333,86.25
450055,,0.0,0.0,0.0,0.0,1.0035,91.0
450056,4.0,0.0,0.0,1.0,0.0,1.0119,82.5
450058,3.0,0.0,0.0,0.0,0.0,0.9639166666666665,83.25
450064,2.0,0.0,0.0,0.0,0.0,1.0169000000000001,86.875
450068,3.0,0.0,1.0,0.0,0.0,0.9741799999999999,85.25
450072,4.0,0.0,0.0,0.0,0.0,1.0138749999999999,87.25
450079,5.0,0.0,0.0,1.0,0.0,1.052875,87.25
450080,3.0,0.0,0.0,0.0,0.0,0.9678500000000001,87.875
450082,,0.0,0.0,0.0,0.0,1.02905,82.625
450083,1.0,0.0,1.0,0.0,1.0,1.0416333333333332,82.75
450087,2.0,0.0,0.0,0.0,0.0,1.0248399999999998,85.125
450090,4.0,0.0,0.0,0.0,0.0,0.97645,88.375
450092,3.0,0.0,0.0,0.0,0.0,1.0129000000000001,84.125
450097,3.0,0.0,0.0,0.0,0.0,1.00322,82.875
450101,4.0,0.0,0.0,0.0,0.0,0.9718199999999999,88.75
450102,4.0,1.0,1.0,0.0,1.0,0.91255,85.75
450104,2.0,0.0,0.0,0.0,0.0,1.12326,91.125
450107,1.0,0.0,0.0,0.0,0.0,1.0272666666666668,82.0
450108,,0.0,0.0,0.0,0.0,0.9782500000000001,
450119,4.0,0.0,0.0,0.0,0.0,1.02814,83.625
450124,2.0,0.0,1.0,0.0,0.0,0.981,88.125
450128,4.0,0.0,0.0,0.0,0.0,1.00345,84.75
450132,2.0,0.0,1.0,0.0,0.0,0.9401200000000001,85.625
450133,1.0,0.0,1.0,0.0,3.0,1.01716,85.25
450135,4.0,0.0,1.0,0.0,1.0,0.9576,86.25
450137,4.0,0.0,1.0,0.0,0.0,1.0339,86.25
450143,,0.0,0.0,0.0,0.0,,
450144,,0.0,0.0,0.0,0.0,0.9843,91.375
450147,4.0,0.0,0.0,0.0,0.0,1.002025,84.875
450148,3.0,0.0,0.0,0.0,0.0,0.9731,88.125
450152,3.0,0.0,0.0,0.0,1.0,1.041775,87.75
450154,,0.0,0.0,0.0,0.0,1.0015333333333334,
450155,,0.0,0.0,0.0,0.0,0.9888,
450162,3.0,0.0,0.0,0.0,0.0,,
450163,2.0,0.0,0.0,0.0,0.0,1.00265,84.125
450165,,0.0,0.0,0.0,0.0,0.9904,86.5
450176,3.0,0.0,0.0,1.0,0.0,1.040575,85.625
450184,3.0,3.0,1.0,1.0,1.0,1.057416666666667,85.75
450193,3.0,0.0,0.0,1.0,0.0,0.93718,82.875
450194,,0.0,0.0,0.0,0.0,1.0101,88.5
450196,1.0,0.0,0.0,0.0,0.0,0.9891000000000002,82.5
450200,3.0,,,,,1.01335,
450203,2.0,0.0,0.0,0.0,0.0,1.0495,84.625
450209,3.0,0.0,0.0,0.0,0.0,0.98378,83.375
450210,,0.0,0.0,0.0,0.0,1.00815,
450211,3.0,0.0,0.0,0.0,0.0,1.036025,86.25
450213,3.0,0.0,0.0,0.0,0.0,0.9923,86.75
450222,2.0,0.0,1.0,0.0,0.0,1.06174,82.125
450229,2.0,0.0,1.0,0.0,2.0,0.9585,85.875
450231,2.0,0.0,1.0,0.0,1.0,1.0553166666666667,86.625
450235,,0.0,0.0,0.0,0.0,0.9818,
450236,4.0,0.0,0.0,0.0,0.0,0.9565,88.625
450237,3.0,0.0,2.0,0.0,0.0,1.0146499999999998,85.75
450241,,0.0,0.0,0.0,0.0,1.0049,
450253,,0.0,0.0,0.0,0.0,,
450271,,,,,,1.0573000000000001,
450272,4.0,0.0,0.0,0.0,0.0,1.0078,87.125
450289,3.0,0.0,0.0,0.0,0.0,1.0334,85.625
450292,,0.0,0.0,0.0,0.0,0.988,90.0
450324,3.0,0.0,0.0,2.0,0.0,1.0091333333333334,85.25
450330,2.0,0.0,0.0,0.0,0.0,1.0071,83.375
450346,2.0,0.0,0.0,0.0,2.0,0.9981200000000001,85.375
450347,3.0,0.0,0.0,0.0,0.0,1.0294666666666668,85.125
450351,,0.0,0.0,0.0,0.0,1.01425,90.125
450352,3.0,0.0,1.0,0.0,0.0,1.01128,84.5
450358,5.0,5.0,0.0,3.0,0.0,0.9543833333333333,87.625
450369,,0.0,0.0,0.0,0.0,0.9427333333333333,
450370,,0.0,0.0,0.0,0.0,0.9747999999999999,88.875
450372,5.0,0.0,0.0,1.0,0.0,1.0510000000000002,88.25
450379,,0.0,0.0,0.0,0.0,1.0389499999999998,85.5
450388,3.0,2.0,2.0,1.0,0.0,1.0093500000000002,84.0
450389,3.0,0.0,0.0,0.0,0.0,1.041525,87.75
450395,4.0,0.0,0.0,0.0,0.0,1.0015,86.875
450399,,0.0,0.0,0.0,0.0,0.9805,
450400,,0.0,0.0,0.0,0.0,1.0329,
450403,3.0,0.0,0.0,0.0,0.0,1.0412000000000001,86.375
450411,,0.0,0.0,0.0,0.0,0.9771,
450419,,0.0,0.0,0.0,0.0,0.9402666666666667,86.0
450422,,0.0,0.0,0.0,0.0,1.009,
450424,5.0,0.0,0.0,2.0,0.0,0.94802,89.5
450431,5.0,0.0,1.0,1.0,0.0,0.9974500000000001,87.25
450447,2.0,0.0,0.0,0.0,0.0,1.0458249999999998,83.0
450451,,0.0,0.0,0.0,0.0,1.0089,
450460,,0.0,0.0,0.0,0.0,0.9739,
450462,4.0,0.0,0.0,0.0,0.0,0.8813333333333334,84.125
450465,4.0,0.0,0.0,0.0,0.0,0.9485,87.75
450469,4.0,0.0,0.0,0.0,0.0,0.9878250000000001,84.0
450475,,0.0,0.0,0.0,0.0,0.96975,87.0
450484,3.0,0.0,0.0,0.0,0.0,1.0019666666666667,84.125
450489,,0.0,0.0,0.0,0.0,,
450508,1.0,0.0,0.0,0.0,0.0,1.01772,85.0
450518,3.0,0.0,0.0,0.0,0.0,1.03126,84.0
450537,4.0,0.0,0.0,0.0,0.0,0.9686199999999999,87.625
450539,,0.0,0.0,0.0,0.0,0.98595,87.375
450563,5.0,0.0,0.0,1.0,0.0,1.0181200000000001,87.5
450565,3.0,0.0,0.0,0.0,0.0,0.9797666666666668,88.625
450571,3.0,0.0,0.0,0.0,0.0,0.9991666666666666,84.625
450573,5.0,0.0,0.0,0.0,0.0,0.9947333333333334,
450584,,0.0,0.0,0.0,0.0,0.9951,
450587,1.0,0.0,0.0,0.0,0.0,1.05342,82.125
450596,4.0,0.0,0.0,0.0,0.0,0.98605,82.375
450597,,0.0,0.0,0.0,0.0,0.94235,
450604,4.0,0.0,0.0,0.0,0.0,0.951125,88.375
45060F,4.0,0.0,0.0,0.0,0.0,,90.25
450610,3.0,0.0,0.0,1.0,0.0,0.93208,85.125
450617,3.0,0.0,1.0,0.0,0.0,0.9789,82.75
450634,4.0,0.0,0.0,0.0,0.0,1.0413166666666667,84.375
450638,3.0,0.0,0.0,0.0,0.0,1.0508,81.25
450639,3.0,0.0,0.0,0.0,0.0,1.0541399999999999,86.125
450641,,0.0,0.0,0.0,0.0,1.01575,
450643,3.0,0.0,0.0,0.0,0.0,1.0053,85.25
450644,2.0,0.0,0.0,0.0,0.0,1.003225,81.125
450647,3.0,2.0,0.0,0.0,0.0,1.0369666666666666,83.625
450651,2.0,1.0,1.0,0.0,0.0,0.9985666666666666,83.75
450653,,0.0,0.0,0.0,0.0,1.0114,
450654,,0.0,0.0,0.0,0.0,1.01855,
450656,3.0,0.0,0.0,0.0,0.0,1.0103199999999999,85.625
450658,,0.0,0.0,0.0,0.0,0.9856,
450659,4.0,0.0,0.0,0.0,0.0,1.0321,83.875
450661,3.0,0.0,0.0,0.0,0.0,0.952175,83.0
450662,2.0,0.0,0.0,0.0,0.0,1.042475,83.0
450668,2.0,0.0,0.0,0.0,0.0,1.05928,82.875
